airline_code,num_code,dep_time,time_taken,price,Routine,departure_time
3,748,2.6666666666666665,105,1929300,6,0
0,858,6.666666666666667,105,2131200,6,2
0,858,6.666666666666667,105,2131200,6,2
0,755,12.333333333333334,105,2152200,6,3
1,873,10.5,105,2076600,6,2
3,9547,19.0,105,2105100,6,4
0,3027,5.75,105,2115900,6,0
3,818,5.416666666666667,105,2245200,6,0
1,873,10.5,105,2300700,6,2
1,873,10.5,105,2300700,6,2
0,468,6.333333333333333,105,2323800,6,2
0,3023,9.333333333333334,105,2434800,6,2
3,573,12.833333333333334,105,2651100,6,3
0,3027,5.75,105,2682900,6,0
0,4005,14.083333333333334,105,2954700,6,3
0,3027,5.75,105,3123900,6,0
0,867,12.75,105,3457500,6,3
1,285,15.75,105,3745200,6,3
3,818,5.416666666666667,105,4293900,6,0
3,1782,20.75,105,816900,6,1
3,1731,22.0,105,816900,6,1
3,1566,14.166666666666666,105,816900,6,3
3,1561,18.833333333333332,105,816900,6,4
3,1451,5.666666666666667,105,816900,6,0
3,1621,7.083333333333333,105,816900,6,2
3,819,9.25,105,816900,6,2
3,1229,17.5,105,816900,6,4
3,1426,12.833333333333334,105,816900,6,3
3,410,7.333333333333333,105,816900,6,2
3,1321,18.5,105,816900,6,4
3,972,16.416666666666668,105,816900,6,3
3,592,17.333333333333332,105,816900,6,4
3,1621,7.083333333333333,105,816900,6,2
3,1783,15.916666666666666,105,816900,6,3
3,820,15.25,105,816900,6,3
3,972,16.416666666666668,105,816900,6,3
3,1780,5.166666666666667,105,816900,6,0
3,1562,15.666666666666666,105,816900,6,3
3,1983,14.5,105,816900,6,3
3,339,22.75,105,816900,6,1
3,819,9.25,105,816900,6,2
3,992,23.166666666666668,105,816900,6,5
3,1426,12.833333333333334,105,816900,6,3
3,1621,7.083333333333333,105,816900,6,2
0,897,7.916666666666667,105,1003800,6,2
0,897,7.916666666666667,105,1003800,6,2
0,893,19.916666666666668,105,1003800,6,4
0,893,19.916666666666668,105,1003800,6,4
0,897,7.916666666666667,105,1048800,6,2
0,897,7.916666666666667,105,1048800,6,2
0,893,19.916666666666668,105,1048800,6,4
0,893,19.916666666666668,105,1048800,6,4
0,893,19.916666666666668,105,1048800,6,4
0,897,7.916666666666667,105,1048800,6,2
2,6104,11.333333333333334,105,970800,6,2
2,232,23.0,105,970800,6,5
2,528,17.25,105,970800,6,4
2,426,20.25,105,970800,6,1
2,6104,11.333333333333334,105,970800,6,2
2,426,20.25,105,970800,6,1
2,232,23.0,105,970800,6,5
2,528,17.25,105,970800,6,4
2,484,7.166666666666667,105,973500,6,2
2,6491,13.083333333333334,105,973500,6,3
2,6257,6.166666666666667,105,973500,6,2
2,6067,16.333333333333332,105,973500,6,3
2,6339,5.166666666666667,105,973500,6,0
2,6491,13.083333333333334,105,973500,6,3
2,6067,16.333333333333332,105,973500,6,3
1,312,17.333333333333332,105,1039800,6,4
1,241,16.75,105,1039800,6,3
1,312,17.333333333333332,105,1039800,6,4
1,241,16.75,105,1039800,6,3
1,7543,13.0,105,1039800,6,3
1,283,5.666666666666667,105,1039800,6,0
1,283,5.666666666666667,105,1039800,6,0
1,7543,13.0,105,1039800,6,3
0,531,10.333333333333334,105,1039800,6,2
3,2392,11.75,105,1040100,6,2
3,410,7.333333333333333,105,1040100,6,2
3,507,6.5,105,1102200,6,2
3,507,6.5,105,1102200,6,2
3,507,6.5,105,1102200,6,2
3,507,6.5,105,1102200,6,2
3,9517,18.833333333333332,105,1105500,6,4
3,9517,18.833333333333332,105,1105500,6,4
3,9517,18.833333333333332,105,1105500,6,4
0,4009,6.833333333333333,105,1126200,6,2
0,4009,6.833333333333333,105,1126200,6,2
0,854,18.416666666666668,105,1233300,6,4
0,852,9.5,105,1233300,6,2
0,850,19.916666666666668,105,1233300,6,4
0,864,19.0,105,1233300,6,4
0,846,8.5,105,1233300,6,2
0,854,18.416666666666668,105,1233300,6,4
0,864,19.0,105,1233300,6,4
0,858,6.666666666666667,105,1233300,6,2
0,846,8.5,105,1233300,6,2
0,854,18.416666666666668,105,1233300,6,4
0,858,6.666666666666667,105,1233300,6,2
0,852,9.5,105,1233300,6,2
0,858,6.666666666666667,105,1233300,6,2
0,846,8.5,105,1233300,6,2
0,852,9.5,105,1233300,6,2
0,846,8.5,105,1233300,6,2
0,858,6.666666666666667,105,1233300,6,2
0,866,21.666666666666668,105,1233300,6,1
0,866,21.666666666666668,105,1233300,6,1
0,852,9.5,105,1233300,6,2
0,858,6.666666666666667,105,1233300,6,2
0,846,8.5,105,1233300,6,2
0,850,19.916666666666668,105,1233300,6,4
0,852,9.5,105,1233300,6,2
0,850,19.916666666666668,105,1233300,6,4
0,864,19.0,105,1233300,6,4
0,866,21.666666666666668,105,1233300,6,1
0,846,8.5,105,1233300,6,2
0,852,9.5,105,1233300,6,2
0,864,19.0,105,1233300,6,4
0,854,18.416666666666668,105,1233300,6,4
0,858,6.666666666666667,105,1233300,6,2
1,518,22.833333333333332,105,1147800,6,1
2,886,9.333333333333334,105,1183800,6,2
1,7547,10.0,105,1208400,6,2
1,7548,19.0,105,1208400,6,4
1,320,20.0,105,1208400,6,1
1,395,8.166666666666666,105,1208400,6,2
1,385,5.75,105,1208400,6,0
1,395,8.166666666666666,105,1208400,6,2
1,7547,10.0,105,1208400,6,2
1,7548,19.0,105,1208400,6,4
1,395,8.166666666666666,105,1208400,6,2
1,395,8.166666666666666,105,1208400,6,2
1,7547,10.0,105,1208400,6,2
1,385,5.75,105,1208400,6,0
1,385,5.75,105,1208400,6,0
1,385,5.75,105,1208400,6,0
1,7547,10.0,105,1208400,6,2
3,505,10.416666666666666,105,1221300,6,2
3,503,17.333333333333332,105,1221300,6,4
2,855,20.25,105,1221300,6,1
2,276,15.333333333333334,105,1221300,6,3
2,638,19.333333333333332,105,1221300,6,4
2,6535,11.666666666666666,105,1221300,6,2
2,6753,10.083333333333334,105,1221300,6,2
2,6802,19.083333333333332,105,1221300,6,4
2,415,8.666666666666666,105,1221300,6,2
2,886,9.333333333333334,105,1221300,6,2
2,276,15.333333333333334,105,1221300,6,3
2,807,9.833333333333334,105,1221300,6,2
2,6067,16.333333333333332,105,1221300,6,3
2,484,7.166666666666667,105,1221300,6,2
2,455,7.416666666666667,105,1221300,6,2
2,702,6.916666666666667,105,1221300,6,2
3,818,5.416666666666667,105,1233600,6,0
0,814,21.166666666666668,105,1350600,6,1
0,810,7.0,105,1350600,6,2
0,808,8.0,105,1350600,6,2
0,816,11.5,105,1350600,6,2
0,820,17.833333333333332,105,1350600,6,4
0,802,18.833333333333332,105,1350600,6,4
0,818,19.666666666666668,105,1350600,6,4
0,812,9.75,105,1350600,6,2
3,640,6.75,105,1288200,6,2
3,640,6.75,105,1288200,6,2
3,640,6.75,105,1288200,6,2
3,640,6.75,105,1288200,6,2
3,640,6.75,105,1288200,6,2
3,610,19.166666666666668,105,1288200,6,4
3,610,19.166666666666668,105,1288200,6,4
3,610,19.166666666666668,105,1288200,6,4
3,610,19.166666666666668,105,1288200,6,4
3,610,19.166666666666668,105,1288200,6,4
3,610,19.166666666666668,105,1288200,6,4
3,610,19.166666666666668,105,1288200,6,4
0,531,10.333333333333334,105,1301700,6,2
0,852,9.5,105,1438800,6,2
0,846,8.5,105,1438800,6,2
0,866,21.666666666666668,105,1438800,6,1
0,858,6.666666666666667,105,1438800,6,2
0,850,19.916666666666668,105,1438800,6,4
1,803,18.833333333333332,105,1336800,6,4
3,808,21.0,105,1347300,6,1
3,804,5.75,105,1347300,6,0
3,1528,6.166666666666667,105,1349400,6,2
3,741,11.333333333333334,105,1349400,6,2
3,722,0.5,105,1349400,6,0
3,996,19.416666666666668,105,1349400,6,4
3,749,22.416666666666668,105,1349400,6,1
0,198,21.916666666666668,105,1350000,6,1
0,136,5.916666666666667,105,1350000,6,0
2,2337,9.5,105,1350000,6,2
2,6139,14.0,105,1350000,6,3
0,535,19.083333333333332,105,1350000,6,4
2,708,6.666666666666667,105,1350000,6,2
1,116,7.333333333333333,105,1350000,6,2
2,2514,16.5,105,1350000,6,3
2,2025,4.666666666666667,105,1350000,6,0
2,2027,11.916666666666666,105,1350000,6,2
2,2174,17.833333333333332,105,1350000,6,4
2,2034,19.25,105,1350000,6,4
1,118,21.916666666666668,105,1350000,6,1
2,2053,23.583333333333332,105,1350000,6,5
2,2186,7.833333333333333,105,1350000,6,2
2,6386,20.166666666666668,105,1350000,6,1
3,565,15.5,105,1359900,6,3
3,565,15.5,105,1359900,6,3
3,565,15.5,105,1359900,6,3
1,808,11.0,105,1366200,6,2
3,1982,7.25,105,1371000,6,2
3,507,6.5,105,1437600,6,2
0,657,11.5,105,1622100,6,2
0,657,11.5,105,1622100,6,2
3,565,15.5,105,1552200,6,3
3,507,6.5,105,1563600,6,2
0,768,15.75,105,1708800,6,3
3,818,5.416666666666667,105,1645500,6,0
3,9505,6.666666666666667,105,1670400,6,2
3,9505,6.666666666666667,105,1670400,6,2
3,573,12.666666666666666,105,1706100,6,3
0,768,15.75,105,1708800,6,3
1,2231,15.5,105,1806600,6,3
3,9547,19.0,105,1821600,6,4
0,3027,5.75,105,1926900,6,0
0,867,12.75,105,1952400,6,3
1,146,17.0,105,1870500,6,4
3,9501,7.916666666666667,105,1872300,6,2
1,873,9.25,105,1873500,6,2
1,873,9.25,105,2098200,6,2
1,873,9.25,105,2098200,6,2
0,3027,5.75,105,2241900,6,0
0,3027,5.75,105,2367900,6,0
0,3023,9.333333333333334,105,2434800,6,2
0,4005,14.083333333333334,105,2954700,6,3
0,209,6.916666666666667,105,2970600,6,2
1,285,15.75,105,4065600,6,3
3,1782,20.75,105,816900,6,1
3,818,5.416666666666667,105,816900,6,0
3,1731,22.0,105,816900,6,1
3,1566,14.166666666666666,105,816900,6,3
3,1561,18.833333333333332,105,816900,6,4
3,1451,5.666666666666667,105,816900,6,0
3,1621,7.083333333333333,105,816900,6,2
3,819,9.25,105,816900,6,2
3,1229,17.5,105,816900,6,4
3,1426,12.833333333333334,105,816900,6,3
3,410,7.333333333333333,105,816900,6,2
3,2392,11.75,105,816900,6,2
3,1321,18.5,105,816900,6,4
3,972,16.416666666666668,105,816900,6,3
3,592,17.333333333333332,105,816900,6,4
3,1621,7.083333333333333,105,816900,6,2
3,1783,15.916666666666666,105,816900,6,3
3,820,15.25,105,816900,6,3
3,972,16.416666666666668,105,816900,6,3
3,1780,5.166666666666667,105,816900,6,0
3,1562,15.666666666666666,105,816900,6,3
3,1983,14.5,105,816900,6,3
3,339,22.75,105,816900,6,1
3,819,9.25,105,816900,6,2
3,992,23.166666666666668,105,816900,6,5
3,410,7.333333333333333,105,816900,6,2
3,1426,12.833333333333334,105,816900,6,3
3,1621,7.083333333333333,105,816900,6,2
0,897,7.916666666666667,105,1003800,6,2
0,897,7.916666666666667,105,1003800,6,2
0,893,19.916666666666668,105,1003800,6,4
0,897,7.916666666666667,105,1048800,6,2
0,897,7.916666666666667,105,1048800,6,2
0,893,19.916666666666668,105,1048800,6,4
0,893,19.916666666666668,105,1048800,6,4
0,893,19.916666666666668,105,1048800,6,4
0,897,7.916666666666667,105,1048800,6,2
2,6104,11.333333333333334,105,970800,6,2
2,6104,11.333333333333334,105,970800,6,2
2,6491,13.083333333333334,105,973500,6,3
2,6491,13.083333333333334,105,973500,6,3
0,893,19.916666666666668,105,1143300,6,4
1,312,17.333333333333332,105,1039800,6,4
1,241,16.75,105,1039800,6,3
1,312,17.333333333333332,105,1039800,6,4
1,241,16.75,105,1039800,6,3
1,7543,13.0,105,1039800,6,3
1,283,5.666666666666667,105,1039800,6,0
0,531,10.333333333333334,105,1039800,6,2
1,283,5.666666666666667,105,1039800,6,0
1,7543,13.0,105,1039800,6,3
0,531,10.333333333333334,105,1039800,6,2
3,9876,15.25,105,1105500,6,3
3,9517,18.833333333333332,105,1105500,6,4
3,9876,15.25,105,1105500,6,3
3,9517,18.833333333333332,105,1105500,6,4
3,9517,18.833333333333332,105,1105500,6,4
0,4009,6.833333333333333,105,1126200,6,2
0,4009,6.833333333333333,105,1126200,6,2
0,854,18.416666666666668,105,1233300,6,4
0,852,9.5,105,1233300,6,2
0,850,19.916666666666668,105,1233300,6,4
0,864,19.0,105,1233300,6,4
0,846,8.5,105,1233300,6,2
0,854,18.416666666666668,105,1233300,6,4
0,864,19.0,105,1233300,6,4
0,858,6.666666666666667,105,1233300,6,2
0,846,8.5,105,1233300,6,2
0,854,18.416666666666668,105,1233300,6,4
0,858,6.666666666666667,105,1233300,6,2
0,852,9.5,105,1233300,6,2
0,858,6.666666666666667,105,1233300,6,2
0,846,8.5,105,1233300,6,2
0,852,9.5,105,1233300,6,2
0,846,8.5,105,1233300,6,2
0,858,6.666666666666667,105,1233300,6,2
0,866,21.666666666666668,105,1233300,6,1
0,866,21.666666666666668,105,1233300,6,1
0,852,9.5,105,1233300,6,2
0,858,6.666666666666667,105,1233300,6,2
0,846,8.5,105,1233300,6,2
0,850,19.916666666666668,105,1233300,6,4
0,852,9.5,105,1233300,6,2
0,850,19.916666666666668,105,1233300,6,4
0,864,19.0,105,1233300,6,4
0,866,21.666666666666668,105,1233300,6,1
0,846,8.5,105,1233300,6,2
0,852,9.5,105,1233300,6,2
2,232,23.0,105,1134600,6,5
2,528,17.25,105,1134600,6,4
2,426,20.25,105,1134600,6,1
2,426,20.25,105,1134600,6,1
2,232,23.0,105,1134600,6,5
2,528,17.25,105,1134600,6,4
1,518,22.833333333333332,105,1147800,6,1
1,510,7.5,105,1147800,6,2
2,886,9.333333333333334,105,1183800,6,2
2,886,9.333333333333334,105,1183800,6,2
1,7547,10.0,105,1208400,6,2
1,7548,19.0,105,1208400,6,4
1,320,20.0,105,1208400,6,1
1,395,8.166666666666666,105,1208400,6,2
1,385,5.75,105,1208400,6,0
1,395,8.166666666666666,105,1208400,6,2
1,7547,10.0,105,1208400,6,2
1,7548,19.0,105,1208400,6,4
1,395,8.166666666666666,105,1208400,6,2
1,395,8.166666666666666,105,1208400,6,2
1,7547,10.0,105,1208400,6,2
1,385,5.75,105,1208400,6,0
1,385,5.75,105,1208400,6,0
1,385,5.75,105,1208400,6,0
3,505,10.416666666666666,105,1221300,6,2
3,503,17.833333333333332,105,1221300,6,4
2,484,7.166666666666667,105,1221300,6,2
2,855,20.25,105,1221300,6,1
2,276,15.333333333333334,105,1221300,6,3
2,6257,6.166666666666667,105,1221300,6,2
2,638,19.333333333333332,105,1221300,6,4
2,6535,11.666666666666666,105,1221300,6,2
2,6753,10.083333333333334,105,1221300,6,2
2,415,8.666666666666666,105,1221300,6,2
2,276,15.333333333333334,105,1221300,6,3
2,6067,16.333333333333332,105,1221300,6,3
2,807,9.833333333333334,105,1221300,6,2
2,6067,16.333333333333332,105,1221300,6,3
2,484,7.166666666666667,105,1221300,6,2
2,702,6.916666666666667,105,1221300,6,2
2,747,23.5,105,1221300,6,5
2,6535,11.666666666666666,105,1221300,6,2
2,6257,6.166666666666667,105,1221300,6,2
0,814,21.166666666666668,105,1350600,6,1
0,810,7.0,105,1350600,6,2
0,808,8.0,105,1350600,6,2
0,816,11.5,105,1350600,6,2
0,820,17.833333333333332,105,1350600,6,4
0,802,18.833333333333332,105,1350600,6,4
0,818,19.666666666666668,105,1350600,6,4
0,812,9.75,105,1350600,6,2
3,640,6.75,105,1288200,6,2
1,808,11.0,105,1288200,6,2
3,640,6.75,105,1288200,6,2
3,640,6.75,105,1288200,6,2
3,640,6.75,105,1288200,6,2
3,610,19.166666666666668,105,1288200,6,4
3,640,6.75,105,1288200,6,2
3,610,19.166666666666668,105,1288200,6,4
3,610,19.166666666666668,105,1288200,6,4
3,610,19.166666666666668,105,1288200,6,4
3,610,19.166666666666668,105,1288200,6,4
3,610,19.166666666666668,105,1288200,6,4
3,610,19.166666666666668,105,1288200,6,4
0,852,9.5,105,1438800,6,2
0,846,8.5,105,1438800,6,2
0,866,21.666666666666668,105,1438800,6,1
0,858,6.666666666666667,105,1438800,6,2
3,501,13.333333333333334,105,1347300,6,3
3,804,6.166666666666667,105,1347300,6,2
3,808,21.0,105,1347300,6,1
3,1528,6.166666666666667,105,1349400,6,2
3,741,11.333333333333334,105,1349400,6,2
3,722,0.5,105,1349400,6,0
3,996,19.416666666666668,105,1349400,6,4
3,749,22.416666666666668,105,1349400,6,1
0,198,21.916666666666668,105,1350000,6,1
0,136,5.916666666666667,105,1350000,6,0
2,2337,9.5,105,1350000,6,2
2,6139,14.0,105,1350000,6,3
0,535,19.083333333333332,105,1350000,6,4
2,708,6.666666666666667,105,1350000,6,2
1,116,7.333333333333333,105,1350000,6,2
2,2514,16.5,105,1350000,6,3
2,2025,4.666666666666667,105,1350000,6,0
2,2027,11.916666666666666,105,1350000,6,2
2,2174,17.833333333333332,105,1350000,6,4
2,2034,19.25,105,1350000,6,4
1,118,21.916666666666668,105,1350000,6,1
2,2053,23.583333333333332,105,1350000,6,5
2,2186,7.833333333333333,105,1350000,6,2
2,6386,20.166666666666668,105,1350000,6,1
3,1982,7.25,105,1371000,6,2
3,818,5.416666666666667,105,1371000,6,0
1,803,18.833333333333332,105,1428900,6,4
3,738,11.833333333333334,105,1437600,6,2
3,738,11.833333333333334,105,1437600,6,2
0,657,11.5,105,1622100,6,2
0,657,11.5,105,1622100,6,2
2,886,9.333333333333334,105,1599900,6,2
0,768,15.75,105,1708800,6,3
3,748,2.6666666666666665,105,1645500,6,0
3,9505,9.0,105,1670400,6,2
3,9505,9.0,105,1670400,6,2
3,573,12.833333333333334,105,1706400,6,3
3,573,12.833333333333334,105,1706400,6,3
0,768,15.75,105,1735800,6,3
3,748,2.6666666666666665,105,1771800,6,0
3,748,2.6666666666666665,105,1771800,6,0
1,2231,15.5,105,1806600,6,3
3,9547,19.0,105,1821600,6,4
0,3027,5.75,105,1926900,6,0
0,3027,5.75,105,1926900,6,0
0,3027,5.75,105,1926900,6,0
0,867,12.75,105,1952400,6,3
1,146,17.0,105,1870500,6,4
3,9501,7.916666666666667,105,1872300,6,2
1,873,10.5,105,1873500,6,2
3,9547,19.0,105,1979100,6,4
0,858,6.666666666666667,105,2131200,6,2
0,858,6.666666666666667,105,2131200,6,2
3,640,6.75,105,2052900,6,2
1,873,10.5,105,2098200,6,2
1,873,10.5,105,2098200,6,2
1,285,15.75,105,2124000,6,3
0,852,9.5,105,2328600,6,2
3,573,12.833333333333334,105,2304600,6,3
0,468,6.333333333333333,105,2323800,6,2
0,3023,9.333333333333334,105,2434800,6,2
0,4005,14.083333333333334,105,2954700,6,3
3,1782,20.75,105,816900,6,1
3,818,5.416666666666667,105,816900,6,0
3,1731,22.0,105,816900,6,1
3,1566,14.166666666666666,105,816900,6,3
3,1561,18.833333333333332,105,816900,6,4
3,1451,5.666666666666667,105,816900,6,0
3,1621,7.083333333333333,105,816900,6,2
3,819,9.25,105,816900,6,2
3,1229,17.5,105,816900,6,4
3,1426,12.833333333333334,105,816900,6,3
3,410,7.333333333333333,105,816900,6,2
3,1321,18.5,105,816900,6,4
3,972,16.416666666666668,105,816900,6,3
3,592,17.333333333333332,105,816900,6,4
3,1621,7.083333333333333,105,816900,6,2
3,1783,15.916666666666666,105,816900,6,3
3,820,15.25,105,816900,6,3
3,972,16.416666666666668,105,816900,6,3
3,1780,5.166666666666667,105,816900,6,0
3,1562,15.666666666666666,105,816900,6,3
3,1983,14.5,105,816900,6,3
3,339,22.75,105,816900,6,1
3,819,9.25,105,816900,6,2
3,992,23.166666666666668,105,816900,6,5
3,1426,12.833333333333334,105,816900,6,3
3,1621,7.083333333333333,105,816900,6,2
2,528,17.25,105,970800,6,4
2,426,20.25,105,970800,6,1
2,232,23.0,105,970800,6,5
2,528,17.25,105,970800,6,4
2,6067,16.333333333333332,105,973500,6,3
0,897,7.916666666666667,105,1003800,6,2
0,893,19.916666666666668,105,1003800,6,4
2,6104,11.333333333333334,105,1010700,6,2
1,312,17.333333333333332,105,1039800,6,4
1,241,16.75,105,1039800,6,3
1,312,17.333333333333332,105,1039800,6,4
1,241,16.75,105,1039800,6,3
1,7543,13.0,105,1039800,6,3
1,283,5.666666666666667,105,1039800,6,0
0,531,10.333333333333334,105,1039800,6,2
1,283,5.666666666666667,105,1039800,6,0
1,7543,13.0,105,1039800,6,3
3,2392,11.75,105,1040100,6,2
3,410,7.333333333333333,105,1040100,6,2
3,818,5.416666666666667,105,1040100,6,0
0,897,7.916666666666667,105,1048800,6,2
0,897,7.916666666666667,105,1048800,6,2
0,893,19.916666666666668,105,1048800,6,4
0,893,19.916666666666668,105,1048800,6,4
0,897,7.916666666666667,105,1048800,6,2
2,232,23.0,105,1056300,6,5
2,426,20.25,105,1056300,6,1
2,6104,11.333333333333334,105,1096200,6,2
3,516,7.583333333333333,105,1102200,6,2
3,516,7.583333333333333,105,1102200,6,2
3,516,7.583333333333333,105,1102200,6,2
3,516,7.583333333333333,105,1102200,6,2
3,9517,18.833333333333332,105,1105500,6,4
3,9517,18.833333333333332,105,1105500,6,4
3,9517,18.833333333333332,105,1105500,6,4
0,4009,6.833333333333333,105,1126200,6,2
0,4009,6.833333333333333,105,1126200,6,2
0,897,7.916666666666667,105,1143300,6,2
1,518,22.833333333333332,105,1147800,6,1
1,510,7.5,105,1147800,6,2
0,531,10.333333333333334,105,1207500,6,2
1,7547,10.0,105,1208400,6,2
1,7548,19.0,105,1208400,6,4
1,320,20.0,105,1208400,6,1
1,385,5.75,105,1208400,6,0
1,7547,10.0,105,1208400,6,2
1,7548,19.0,105,1208400,6,4
1,7547,10.0,105,1208400,6,2
1,385,5.75,105,1208400,6,0
1,385,5.75,105,1208400,6,0
1,385,5.75,105,1208400,6,0
3,505,10.416666666666666,105,1221300,6,2
3,503,17.833333333333332,105,1221300,6,4
2,484,7.166666666666667,105,1221300,6,2
2,855,20.25,105,1221300,6,1
2,6491,13.083333333333334,105,1221300,6,3
2,276,15.333333333333334,105,1221300,6,3
2,6257,6.166666666666667,105,1221300,6,2
2,638,19.333333333333332,105,1221300,6,4
2,6535,11.666666666666666,105,1221300,6,2
2,6753,10.083333333333334,105,1221300,6,2
2,6802,19.083333333333332,105,1221300,6,4
2,415,8.666666666666666,105,1221300,6,2
2,6339,5.166666666666667,105,1221300,6,0
2,886,9.333333333333334,105,1221300,6,2
2,6491,13.083333333333334,105,1221300,6,3
2,276,15.333333333333334,105,1221300,6,3
2,6067,16.333333333333332,105,1221300,6,3
2,807,9.833333333333334,105,1221300,6,2
2,6067,16.333333333333332,105,1221300,6,3
2,886,9.333333333333334,105,1221300,6,2
2,484,7.166666666666667,105,1221300,6,2
2,455,7.416666666666667,105,1221300,6,2
2,702,6.916666666666667,105,1221300,6,2
0,854,18.416666666666668,105,1233300,6,4
0,852,9.5,105,1233300,6,2
0,850,19.916666666666668,105,1233300,6,4
0,864,19.0,105,1233300,6,4
0,846,8.5,105,1233300,6,2
0,854,18.416666666666668,105,1233300,6,4
0,864,19.0,105,1233300,6,4
0,858,6.666666666666667,105,1233300,6,2
0,846,8.5,105,1233300,6,2
0,854,18.416666666666668,105,1233300,6,4
0,858,6.666666666666667,105,1233300,6,2
0,852,9.5,105,1233300,6,2
0,858,6.666666666666667,105,1233300,6,2
0,846,8.5,105,1233300,6,2
0,852,9.5,105,1233300,6,2
0,846,8.5,105,1233300,6,2
0,858,6.666666666666667,105,1233300,6,2
0,866,21.666666666666668,105,1233300,6,1
0,866,21.666666666666668,105,1233300,6,1
0,852,9.5,105,1233300,6,2
0,858,6.666666666666667,105,1233300,6,2
0,846,8.5,105,1233300,6,2
0,850,19.916666666666668,105,1233300,6,4
0,852,9.5,105,1233300,6,2
0,850,19.916666666666668,105,1233300,6,4
0,864,19.0,105,1233300,6,4
1,395,8.166666666666666,105,1275000,6,2
1,395,8.166666666666666,105,1275000,6,2
1,395,8.166666666666666,105,1275000,6,2
1,395,8.166666666666666,105,1275000,6,2
3,640,6.75,105,1288200,6,2
1,808,11.0,105,1288200,6,2
3,640,6.75,105,1288200,6,2
3,640,6.75,105,1288200,6,2
3,640,6.75,105,1288200,6,2
3,640,6.75,105,1288200,6,2
3,501,13.333333333333334,105,1347300,6,3
3,804,6.166666666666667,105,1347300,6,2
3,808,21.0,105,1347300,6,1
3,1528,6.166666666666667,105,1349400,6,2
3,741,11.333333333333334,105,1349400,6,2
3,722,0.5,105,1349400,6,0
3,996,19.416666666666668,105,1349400,6,4
3,749,22.416666666666668,105,1349400,6,1
0,198,21.916666666666668,105,1350000,6,1
0,136,5.916666666666667,105,1350000,6,0
2,2337,9.5,105,1350000,6,2
2,6139,14.0,105,1350000,6,3
